BaciaCodigo,SubBaciaCodigo,RioCodigo,RioNome,EstadoCodigo,nmEstado,MunicipioCodigo,nmMunicipio,ResponsavelCodigo,ResponsavelSigla,ResponsavelUnidade,ResponsavelJurisdicao,OperadoraCodigo,OperadoraSigla,OperadoraUnidade,OperadoraSubUnidade,TipoEstacao,Codigo,Nome,CodigoAdicional,Latitude,Longitude,Altitude,AreaDrenagem,TipoEstacaoEscala,TipoEstacaoRegistradorNivel,TipoEstacaoDescLiquida,TipoEstacaoSedimentos,TipoEstacaoQualAgua,TipoEstacaoPluviometro,TipoEstacaoRegistradorChuva,TipoEstacaoTanqueEvapo,TipoEstacaoClimatologica,TipoEstacaoPiezometria,TipoEstacaoTelemetrica,PeriodoEscalaInicio,PeriodoEscalaFim,PeriodoRegistradorNivelInicio,PeriodoRegistradorNivelFim,PeriodoDescLiquidaInicio,PeriodoDescLiquidaFim,PeriodoSedimentosInicio,PeriodoSedimentosFim,PeriodoQualAguaInicio,PeriodoQualAguaFim,PeriodoPluviometroInicio,PeriodoPluviometroFim,PeriodoRegistradorChuvaInicio,PeriodoRegistradorChuvaFim,PeriodoTanqueEvapoInicio,PeriodoTanqueEvapoFim,PeriodoClimatologicaInicio,PeriodoClimatologicaFim,PeriodoPiezometriaInicio,PeriodoPiezometriaFim,PeriodoTelemetricaInicio,PeriodoTelemetricaFim,TipoRedeBasica,TipoRedeEnergetica,TipoRedeNavegacao,TipoRedeCursoDagua,TipoRedeEstrategica,TipoRedeCaptacao,TipoRedeSedimentos,TipoRedeQualAgua,TipoRedeClasseVazao,UltimaAtualizacao,Operando,Descricao,NumImagens,DataIns,DataAlt
7,71,71001000,RIO CANOAS,23,SANTA CATARINA,23118500,PALMEIRA,377,SÃO ROQUE,,,377,SÃO ROQUE,,1,1,71351000,UHE SÃO ROQUE MONTANTE 1,,-27.4842,-50.1478,831,3436,1,0,1,1,0,0,0,0,0,0,1,2014-01-01 00:00:00,,,,2014-01-01 00:00:00,,2014-01-01 00:00:00,,,,,,,,,,,,,,2014-02-01 00:00:00,,,1,,0,,,0,0,0,2023-01-09 00:00:00,1,RES. ANA/ANEEL N. 0,0,2023-01-09 00:00:00,2023-01-09 00:00:00
7,71,71001000,RIO CANOAS,23,SANTA CATARINA,23131000,PONTE ALTA,1,ANA,27,1,82,CPRM,24,,1,71383000,PONTE ALTA DO SUL,,-27.4858,-50.3917,814.66,4610,0,0,0,0,0,0,0,0,0,0,0,1956-11-01 00:00:00,2018-02-01 00:00:00,,,1956-11-01 00:00:00,2018-02-01 00:00:00,1978-07-01 00:00:00,2018-02-01 00:00:00,1978-05-01 00:00:00,2018-02-01 00:00:00,,,,,,,,,,,2013-05-01 00:00:00,2018-02-01 00:00:00,0,0,1,3,1,7,1,3,1,2018-05-30 00:00:00,0,,0,,2018-05-30 00:00:00
7,71,71001000,RIO CANOAS,23,SANTA CATARINA,23131000,PONTE ALTA,129,ENERCAN,,,129,ENERCAN,,1,1,71383300,UHE CAMPOS NOVOS MONTANTE 1,,-27.4858,-50.3917,821,4720,1,0,1,1,0,0,0,0,0,0,1,2013-10-01 00:00:00,,,,2013-10-01 00:00:00,,2013-10-01 00:00:00,,,,,,,,,,,,,,2013-10-01 00:00:00,,0,1,0,3,0,6,0,0,1,2015-06-11 00:00:00,1,RES. ANA/ANEEL N. 0,0,2015-05-22 00:00:00,2015-06-11 00:00:00
7,71,71001000,RIO CANOAS,23,SANTA CATARINA,23131000,PONTE ALTA,15,CELESC,,,15,CELESC,,,1,71383500,PONTE ALTA DO SUL (PERY MONTANTE),,-27.4858,-50.3917,870,4631,0,0,0,0,0,0,0,0,0,0,0,2002-06-01 00:00:00,2009-12-01 00:00:00,,,2002-07-01 00:00:00,2009-06-01 00:00:00,,,,,,,,,,,,,,,2002-06-01 00:00:00,2009-12-01 00:00:00,0,1,0,3,0,6,0,0,1,2018-06-12 00:00:00,0,,0,,2018-06-12 00:00:00
7,71,71100600,RIO ANTINHAS,23,SANTA CATARINA,23158500,SÃO CRISTOVÃO DO SU,1,ANA,27,1,1,ANA,,,1,71385000,PONTE DO RIO ANTINHAS,,-27.35,-50.4333,940,30,0,0,0,0,0,0,0,0,0,0,0,1958-05-01 00:00:00,1971-12-01 00:00:00,,,1800-01-01 00:00:00,1800-01-01 00:00:00,,,,,,,,,,,,,,,,,0,0,0,9,0,7,0,10,1,2017-05-17 00:00:00,0,,0,,2017-05-17 00:00:00
7,71,71001000,RIO CANOAS,23,SANTA CATARINA,23047000,CURITIBANOS,1010,ENERGÉTCANOAS,23,1,1010,ENERGÉTCANOAS,23,1,1,71385400,PCH ADO POPINHAK PONTE ALTA DO SUL,,-27.4858,-50.3917,,4610,1,0,1,1,0,0,0,0,0,0,1,2017-10-01 00:00:00,,,,2017-10-01 00:00:00,,2017-10-01 00:00:00,,,,,,,,,,,,,,2017-10-01 00:00:00,,0,1,0,2,0,6,0,0,1,2021-12-22 00:00:00,1,RES. ANA/ANEEL N. 0,0,2019-05-31 00:00:00,2021-12-22 00:00:00
7,71,71001000,RIO CANOAS,23,SANTA CATARINA,23047000,CURITIBANOS,1010,ENERGÉTCANOAS,23,1,1010,ENERGÉTCANOAS,23,1,1,71385500,PCH ADO POPINHAK MONTANTE,,-27.4864,-50.4936,,,0,0,0,0,0,0,0,0,0,0,0,2017-10-01 00:00:00,2019-08-01 00:00:00,,,2017-10-01 00:00:00,2021-08-01 00:00:00,2017-10-01 00:00:00,2019-08-01 00:00:00,,,,,,,,,,,,,2017-10-01 00:00:00,2019-08-01 00:00:00,0,1,0,2,0,6,0,0,1,2021-12-22 00:00:00,0,RES. ANA/ANEEL N. 0,0,2018-03-13 00:00:00,2021-12-22 00:00:00
7,71,71001000,RIO CANOAS,23,SANTA CATARINA,23047000,CURITIBANOS,1010,ENERGÉTCANOAS,23,1,1010,ENERGÉTCANOAS,23,1,1,71386500,PCH ADO POPINHAK JUSANTE,,-27.4881,-50.5225,,,1,0,1,1,0,0,0,0,0,0,1,2017-10-01 00:00:00,,,,2017-10-01 00:00:00,,2017-10-01 00:00:00,,,,,,,,,,,,,,2017-10-01 00:00:00,,0,1,0,2,0,6,0,0,1,2021-12-22 00:00:00,1,RES. ANA/ANEEL N. 0,0,2018-03-13 00:00:00,2021-12-22 00:00:00
7,71,71001000,RIO CANOAS,23,SANTA CATARINA,23043500,CORREIA PINTO,15,CELESC,,,15,CELESC,,1,1,71387900,PCH PERY MONTANTE,,-27.4864,-50.4936,828,5750,0,0,0,0,0,0,0,0,0,0,0,2016-02-01 00:00:00,2017-02-01 00:00:00,,,2016-02-01 00:00:00,2017-02-01 00:00:00,2016-02-01 00:00:00,2017-02-01 00:00:00,,,,,,,,,,,,,2016-02-01 00:00:00,2017-02-01 00:00:00,0,1,0,3,0,6,0,0,1,2017-02-23 00:00:00,0,,0,2016-08-05 00:00:00,2017-02-23 00:00:00
7,71,71112000,RIO DOS CACHORROS,23,SANTA CATARINA,23047000,CURITIBANOS,15,CELESC,,,15,CELESC,,1,1,71388400,PCH PERY RIO DOS CACHORROS,,-27.4308,-50.4844,857,5750,0,0,0,0,0,0,0,0,0,0,0,2016-10-01 00:00:00,2017-02-01 00:00:00,,,2016-10-01 00:00:00,2017-02-01 00:00:00,,,,,,,,,,,,,,,2016-10-01 00:00:00,2017-02-01 00:00:00,0,1,0,3,0,6,0,0,1,2017-02-23 00:00:00,0,,0,2016-08-05 00:00:00,2017-02-23 00:00:00
7,71,71001000,RIO CANOAS,23,SANTA CATARINA,23047000,CURITIBANOS,15,CELESC,,,15,CELESC,,1,1,71388500,PCH PERY JUSANTE 1,,-27.4539,-50.6464,790,5750,0,0,0,0,0,0,0,0,0,0,0,2011-11-01 00:00:00,2017-02-01 00:00:00,,,2011-11-01 00:00:00,2017-02-01 00:00:00,2011-10-01 00:00:00,2017-02-01 00:00:00,,,,,,,,,,,,,2011-11-01 00:00:00,2017-02-01 00:00:00,0,1,0,3,0,6,0,0,1,2017-02-23 00:00:00,0,,0,,2017-02-23 00:00:00
7,71,71001000,RIO CANOAS,23,SANTA CATARINA,23047000,CURITIBANOS,15,CELESC,,,15,CELESC,,1,1,71388600,PCH PERY JUSANTE,,-27.4528,-50.6714,775,5750,1,0,1,1,0,0,0,0,0,0,1,2016-10-01 00:00:00,,,,2016-10-01 00:00:00,,2016-10-01 00:00:00,,,,,,,,,,,,,,2016-10-01 00:00:00,,0,1,0,3,0,6,0,0,1,2020-02-19 00:00:00,1,RES. ANA/ANEEL N. 0,0,2016-12-27 00:00:00,2020-02-19 00:00:00
7,71,71201000,RIO DAS MAROMBAS,23,SANTA CATARINA,23158500,SÃO CRISTOVÃO DO SU,1,ANA,27,1,1,ANA,,,1,71490000,PONTE MAROMBAS,,-27.2156,-50.4661,920,354,0,0,0,0,0,0,0,0,0,0,0,1959-10-01 00:00:00,2006-09-01 00:00:00,,,1959-10-01 00:00:00,2006-09-01 00:00:00,,,2003-02-01 00:00:00,2006-09-01 00:00:00,,,,,,,,,,,,,0,0,0,3,0,7,0,0,1,2018-06-12 00:00:00,0,,0,,2018-06-12 00:00:00
7,71,71201000,RIO DAS MAROMBAS,23,SANTA CATARINA,23047000,CURITIBANOS,1,ANA,27,1,1,ANA,,,1,71491000,BOSSARDI GOETTEN,,-27.205,-50.5328,920,462,0,0,0,0,0,0,0,0,0,0,0,1967-10-01 00:00:00,1971-08-01 00:00:00,,,1969-01-01 00:00:00,1971-09-01 00:00:00,,,,,,,,,,,,,,,,,0,0,0,9,0,7,0,10,1,2018-06-08 00:00:00,0,,0,,2018-06-08 00:00:00
7,71,71201000,RIO DAS MAROMBAS,23,SANTA CATARINA,23047000,CURITIBANOS,1181,MAROMBAS I,,,1181,MAROMBAS I,,,1,71491100,CGH MAROMBAS I MONTANTE 2,,-27.2008,-50.5625,867,1088,1,0,1,1,0,0,0,0,0,0,1,2022-06-01 00:00:00,,,,2022-06-01 00:00:00,,2022-06-01 00:00:00,,,,,,,,,,,,,,2022-06-01 00:00:00,,,1,,,,,,,,2022-11-08 00:00:00,1,RES. ANA/ANEEL N. 0,0,2022-11-04 00:00:00,2022-11-08 00:00:00
7,71,71201000,RIO DAS MAROMBAS,23,SANTA CATARINA,23047000,CURITIBANOS,1181,MAROMBAS I,,,1181,MAROMBAS I,,,1,71491800,CGH MAROMBAS I MONTANTE 1,,-27.1922,-50.6175,860,1088,1,0,1,1,0,0,0,0,0,0,1,2022-06-01 00:00:00,,,,2022-06-01 00:00:00,,2022-06-01 00:00:00,,,,,,,,,,,,,,2022-06-01 00:00:00,,,1,,,,,,,,2022-11-08 00:00:00,1,RES. ANA/ANEEL N. 0,0,2022-11-04 00:00:00,2022-11-08 00:00:00
7,71,71201000,RIO DAS MAROMBAS,23,SANTA CATARINA,23047000,CURITIBANOS,1,ANA,27,1,1,ANA,,,1,71492000,CURITIBANOS,,-27.1972,-50.6303,820,1090,0,0,0,0,0,0,0,0,0,0,0,1944-10-01 00:00:00,1971-07-01 00:00:00,,,1800-01-01 00:00:00,1800-01-01 00:00:00,,,,,,,,,,,,,,,,,0,0,0,9,0,7,0,10,1,2018-06-08 00:00:00,0,,0,,2018-06-08 00:00:00
7,71,71201000,RIO DAS MAROMBAS,23,SANTA CATARINA,23047000,CURITIBANOS,1182,MAROMBAS II,,,1182,MAROMBAS II,,1,1,71492150,CGH MAROMBAS II JUSANTE,,-27.2053,-50.6339,838,2000,1,0,1,1,0,0,0,0,0,0,1,2022-06-01 00:00:00,,,,2022-06-01 00:00:00,,2022-06-01 00:00:00,,,,,,,,,,,,,,2022-06-01 00:00:00,,,1,,,,,,,,2022-11-08 00:00:00,1,RES. ANA/ANEEL N. 0,0,2022-11-04 00:00:00,2022-11-08 00:00:00
7,71,71201000,RIO DAS MAROMBAS,23,SANTA CATARINA,23047000,CURITIBANOS,377,SÃO ROQUE,,,377,SÃO ROQUE,,1,1,71492300,UHE SÃO ROQUE RIO MAROMBAS,,-27.2167,-50.665,837,1080,1,0,1,1,0,0,0,0,0,0,1,2014-04-01 00:00:00,,,,2014-04-01 00:00:00,,2014-04-01 00:00:00,,,,,,,,,,,,,,2014-04-01 00:00:00,,,1,,0,,,0,0,0,2023-01-09 00:00:00,1,RES. ANA/ANEEL N. 0,0,2023-01-09 00:00:00,2023-01-09 00:00:00
7,71,71203000,RIO CORRENTES,23,SANTA CATARINA,23153000,SANTA CECÍLIA,1,ANA,27,1,1,ANA,,,1,71496000,PONTE DO RIO CORRENTES,,-27.0658,-50.6475,800,539,0,0,0,0,0,0,0,0,0,0,0,1959-04-01 00:00:00,1984-06-01 00:00:00,,,1959-04-01 00:00:00,1984-06-01 00:00:00,,,,,,,,,,,,,,,,,1,0,0,9,0,7,0,10,1,2018-06-12 00:00:00,0,,0,,2018-06-12 00:00:00
7,71,71203000,RIO CORRENTES,23,SANTA CATARINA,23054500,FREI ROGÉRIO,377,SÃO ROQUE,,,377,SÃO ROQUE,,1,1,71496800,UHE SÃO ROQUE RIO CORRENTES,,-27.1806,-50.7278,809,1881,1,0,1,1,0,0,0,0,0,0,1,2022-11-01 00:00:00,,,,2022-11-01 00:00:00,,2022-11-01 00:00:00,,,,,,,,,,,,,,2022-11-01 00:00:00,,,1,,0,,,0,0,0,2023-01-09 00:00:00,1,RES. ANA/ANEEL N. 0,0,2023-01-09 00:00:00,2023-01-09 00:00:00
7,71,71201000,RIO DAS MAROMBAS,23,SANTA CATARINA,23047000,CURITIBANOS,129,ENERCAN,,,129,ENERCAN,,1,1,71497000,UHE CAMPOS NOVOS RIO MAROMBAS,,-27.225,-50.7339,785,3074,1,0,1,1,0,0,0,0,0,0,1,2013-10-01 00:00:00,,,,2013-10-01 00:00:00,,2013-10-01 00:00:00,,,,,,,,,,,,,,2013-10-01 00:00:00,,0,1,0,3,0,6,0,0,1,2015-06-11 00:00:00,1,RES. ANA/ANEEL N. 0,0,2015-05-22 00:00:00,2015-06-11 00:00:00
7,71,71201000,RIO DAS MAROMBAS,23,SANTA CATARINA,23047000,CURITIBANOS,1,ANA,27,1,82,CPRM,24,,1,71498000,PASSO MAROMBAS,ANA,-27.3339,-50.7539,829,3680,0,0,0,0,0,0,0,0,0,0,0,1940-04-01 00:00:00,2022-04-01 00:00:00,,,1940-04-01 00:00:00,2022-04-01 00:00:00,1978-07-01 00:00:00,2022-04-01 00:00:00,1978-02-01 00:00:00,2022-04-01 00:00:00,,,,,,,,,,,2013-05-01 00:00:00,2022-04-01 00:00:00,0,0,1,3,1,7,1,3,1,2022-07-18 00:00:00,0,TELEMÉTRICA - VAISA,0,,2022-07-18 00:00:00
7,71,71321000,RIO CAVEIRAS,23,SANTA CATARINA,23091000,LAGES,112,ENGIE,,,112,ENGIE,,,1,71620300,UCLA - LAGES,,-27.8464,-50.3403,900,561,1,0,1,0,0,0,0,0,0,0,0,2005-02-01 00:00:00,,,,2005-02-01 00:00:00,,,,,,,,,,,,,,,,,,0,1,0,3,0,6,0,0,1,2013-03-26 00:00:00,1,,0,,2013-03-26 00:00:00
7,71,71321000,RIO CAVEIRAS,23,SANTA CATARINA,23116800,PAINEL,15,CELESC,,,15,CELESC,,1,1,71620400,CGH CAVEIRAS MONTANTE 2,,-27.8592,-49.995,1152,1128,1,0,1,0,0,0,0,0,0,0,1,2016-02-01 00:00:00,,,,2016-02-01 00:00:00,,,,,,,,,,,,,,,,2016-02-01 00:00:00,,0,1,0,2,0,6,0,0,1,2019-03-22 00:00:00,1,RES. ANA/ANEEL N. 0,0,2016-06-09 00:00:00,2019-03-22 00:00:00
7,71,71321000,RIO CAVEIRAS,23,SANTA CATARINA,23091000,LAGES,15,CELESC,,,15,CELESC,,1,1,71620450,CGH CAVEIRAS MONTANTE 1,,-27.8722,-50.3675,864,1128,1,0,1,1,0,0,0,0,0,0,1,2016-02-01 00:00:00,,,,2016-02-01 00:00:00,,2016-02-01 00:00:00,,,,,,,,,,,,,,2016-02-01 00:00:00,,0,1,0,2,0,6,0,0,1,2019-03-22 00:00:00,1,RES. ANA/ANEEL N. 0,0,2016-06-09 00:00:00,2019-03-22 00:00:00
7,71,71321000,RIO CAVEIRAS,23,SANTA CATARINA,23091000,LAGES,15,CELESC,,,15,CELESC,,,1,71620500,PCH CAVEIRAS PONTE VELHA,,-27.8803,-50.3825,900,1080,0,0,0,0,0,0,0,0,0,0,0,2002-08-01 00:00:00,2016-06-01 00:00:00,,,2002-08-01 00:00:00,2016-06-01 00:00:00,,,,,,,,,,,,,,,2004-01-01 00:00:00,2016-06-01 00:00:00,0,1,0,3,0,6,0,0,1,2016-06-09 00:00:00,0,RES. ANA/ANEEL N. 0,0,,2016-06-09 00:00:00
7,71,71321000,RIO CAVEIRAS,23,SANTA CATARINA,23091000,LAGES,15,CELESC,,,15,CELESC,,1,1,71621500,CGH CAVEIRAS JUSANTE,,-27.805,-50.4811,870,1080,1,0,1,1,0,0,0,0,0,0,1,2002-06-01 00:00:00,,,,2002-08-01 00:00:00,,2002-06-01 00:00:00,,,,,,,,,,,,,,2003-12-01 00:00:00,,0,1,0,3,0,6,0,0,1,2019-03-22 00:00:00,1,RES. ANA/ANEEL N. 0,0,,2019-03-22 00:00:00
7,71,71321000,RIO CAVEIRAS,23,SANTA CATARINA,23037500,CAPÃO ALTO,1,ANA,27,1,1,ANA,,,1,71630000,CAPÃO ALTO,,-27.8806,-50.3825,920,800,0,0,0,0,0,0,0,0,0,0,0,1958-06-01 00:00:00,1963-12-01 00:00:00,,,1800-01-01 00:00:00,1800-01-01 00:00:00,,,,,,,,,,,,,,,,,0,0,0,9,0,7,0,10,1,2018-06-08 00:00:00,0,,0,,2018-06-08 00:00:00
7,71,71321000,RIO CAVEIRAS,23,SANTA CATARINA,23091000,LAGES,15,CELESC,,,15,CELESC,,,1,71635000,PCH PINHEIRO JUSANTE,,-27.7642,-50.5431,,1250,0,0,0,0,0,0,0,0,0,0,0,2002-01-01 00:00:00,2012-12-01 00:00:00,,,2002-01-01 00:00:00,2012-12-01 00:00:00,,,,,,,,,,,,,,,,,0,1,0,3,0,6,0,0,1,2017-05-17 00:00:00,0,,0,,2017-05-17 00:00:00
7,71,71321000,RIO CAVEIRAS,23,SANTA CATARINA,23166000,SÃO JOSÉ DO CERRITO,15,CELESC,,,15,CELESC,,,1,71640000,PCH ITARARE,,-27.7169,-50.5753,,1370,0,0,0,0,0,0,0,0,0,0,0,2001-12-01 00:00:00,2012-12-01 00:00:00,,,2001-12-01 00:00:00,2012-12-01 00:00:00,2001-12-01 00:00:00,2012-12-01 00:00:00,,,,,,,,,,,,,,,0,1,0,3,0,6,0,0,1,2013-03-19 00:00:00,0,,0,,2013-03-19 00:00:00
7,71,71321000,RIO CAVEIRAS,23,SANTA CATARINA,23166000,SÃO JOSÉ DO CERRITO,79,CGT ELETROSUL,,,79,CGT ELETROSUL,,1,1,71645000,PCH JOÃO BORGES JUSANTE,,-27.7161,-50.6758,734,1710,1,0,1,1,0,0,0,0,0,0,1,2013-01-01 00:00:00,,,,2013-01-01 00:00:00,,2013-01-01 00:00:00,,,,,,,,,,,,,,2013-01-01 00:00:00,,0,1,0,3,0,6,0,0,1,2016-05-13 00:00:00,1,RES. ANA/ANEEL N. 0,0,2013-06-18 00:00:00,2016-05-13 00:00:00
7,71,71321000,RIO CAVEIRAS,23,SANTA CATARINA,23166000,SÃO JOSÉ DO CERRITO,129,ENERCAN,,,129,ENERCAN,,1,1,71647000,UHE CAMPOS NOVOS RIO CAVEIRAS,,-27.6711,-50.7097,742,2050,1,0,1,1,0,0,0,0,0,0,1,2013-10-01 00:00:00,,,,2013-10-01 00:00:00,,2013-10-01 00:00:00,,,,,,,,,,,,,,2013-10-01 00:00:00,,0,1,0,3,0,6,0,0,1,2015-06-11 00:00:00,1,RES. ANA/ANEEL N. 0,0,2015-05-22 00:00:00,2015-06-11 00:00:00
7,71,71321000,RIO CAVEIRAS,23,SANTA CATARINA,23034000,CAMPO BELO DO SUL,1,ANA,27,1,1,ANA,,,1,71650000,TRAVESSÃO,,-27.6722,-50.7228,750,2120,0,0,0,0,0,0,0,0,0,0,0,1981-07-01 00:00:00,1985-05-01 00:00:00,,,1981-07-01 00:00:00,1985-05-01 00:00:00,,,,,,,,,,,,,,,,,0,0,0,9,0,7,0,10,1,2018-06-05 00:00:00,0,,0,,2018-06-05 00:00:00
7,71,71321000,RIO CAVEIRAS,23,SANTA CATARINA,23166000,SÃO JOSÉ DO CERRITO,616,RIO CANOAS,,,616,RIO CANOAS,,1,1,71655000,UHE GARIBALDI MONTANTE 2,,-27.6339,-50.7806,717,2204,1,0,1,0,0,0,0,0,0,0,1,2012-07-01 00:00:00,,,,2012-07-01 00:00:00,,,,,,,,,,,,,,,,2013-05-01 00:00:00,,0,1,0,3,0,6,0,0,1,2014-02-18 00:00:00,1,RES. ANA/ANEEL N. 0,0,2014-02-18 00:00:00,
7,71,71321000,RIO CAVEIRAS,23,SANTA CATARINA,23166000,SÃO JOSÉ DO CERRITO,129,ENERCAN,,,129,ENERCAN,,,1,71660000,TRAVESSÃO ENERCAN,,-27.615,-50.7889,750,2230,0,0,0,0,0,0,0,0,0,0,0,2002-10-01 00:00:00,2003-03-01 00:00:00,,,2002-10-01 00:00:00,2003-03-01 00:00:00,,,,,,,,,,,,,,,2002-01-01 00:00:00,2003-07-01 00:00:00,0,1,0,3,0,6,0,0,1,2015-08-10 00:00:00,0,,0,,2015-08-10 00:00:00
8,82,82500200,RIO SÃO JOÃO,22,PARANÁ,22277000,TIJUCAS DO SUL,28,COPEL,,,28,COPEL,,,1,82230000,UHE CHAMINÉ - RESERV. VOSSOROCA,,-25.8167,-49.0667,250,158,1,0,1,0,1,0,0,0,0,0,1,1997-05-01 00:00:00,,,,1997-05-01 00:00:00,,,,2010-02-01 00:00:00,,,,,,,,,,,,1997-05-01 00:00:00,,0,0,0,3,0,7,0,0,1,2019-08-20 00:00:00,1,,0,,2019-08-20 00:00:00
8,82,82500200,RIO SÃO JOÃO,22,PARANÁ,22256000,SÃO JOSÉ DOS PINHAI,28,COPEL,,,28,COPEL,,,1,82230002,UHE VOSSOROCA - DEFLUÊNCIA,,-25.8167,-49.0781,,160,0,0,0,0,0,0,0,0,0,0,0,2000-04-01 00:00:00,2005-10-01 00:00:00,,,2000-04-01 00:00:00,2005-10-01 00:00:00,,,,,,,,,,,,,,,2000-04-01 00:00:00,2005-10-01 00:00:00,0,0,0,3,0,7,0,0,1,2016-09-08 00:00:00,0,,0,,2016-09-08 00:00:00
8,82,82500200,RIO SÃO JOÃO,22,PARANÁ,22256000,SÃO JOSÉ DOS PINHAI,28,COPEL,,,28,COPEL,,,1,82230005,UHE VOSSOROCA - DEFLUENCIA,,-25.8167,-49.0833,817,160,0,0,0,0,0,0,0,0,0,0,0,1949-11-01 00:00:00,2016-07-01 00:00:00,,,1949-11-01 00:00:00,2016-07-01 00:00:00,,,,,,,,,,,,,,,,,0,0,0,3,0,7,0,0,1,2016-07-07 00:00:00,0,,0,,2016-07-07 00:00:00
8,82,82500200,RIO SÃO JOÃO,22,PARANÁ,22256000,SÃO JOSÉ DOS PINHAI,28,COPEL,,,28,COPEL,,,1,82230010,UHE CHAMINÉ - RES. SALTO DO MEIO,,-25.8164,-49.0708,,252,1,0,1,0,1,0,0,0,0,0,1,1997-06-01 00:00:00,,,,1997-06-01 00:00:00,,,,2010-02-01 00:00:00,,,,,,,,,,,,1997-06-01 00:00:00,,0,0,0,3,0,7,0,0,1,2019-08-20 00:00:00,1,,0,,2019-08-20 00:00:00
8,82,82500200,RIO SÃO JOÃO,22,PARANÁ,22256000,SÃO JOSÉ DOS PINHAI,28,COPEL,,,28,COPEL,,,1,82230014,UHE CHAMINÉ - RES. VOSSOROCA - DEFLUENTE,,-25.8278,-48.9844,,252,0,0,0,0,0,0,0,0,0,0,0,,,,,1993-01-01 00:00:00,2001-12-01 00:00:00,,,,,,,,,,,,,,,,,0,0,0,3,0,7,0,0,5,2017-07-21 00:00:00,0,,0,,2017-07-21 00:00:00
8,82,82500200,RIO SÃO JOÃO,22,PARANÁ,22256000,SÃO JOSÉ DOS PINHAI,28,COPEL,,,28,COPEL,,1,1,82230015,UHE CHAMINÉ BARRAMENTO RES. SALTO DO MEIO,,-25.8081,-48.9944,726,273,1,0,1,0,1,0,0,0,0,0,1,1999-01-01 00:00:00,,,,2022-12-01 00:00:00,,,,2010-04-01 00:00:00,,,,,,,,,,,,1999-01-01 00:00:00,,0,1,0,3,0,6,0,3,0,2023-03-17 00:00:00,1,RES. ANA/ANEEL N. 0,0,,2023-03-17 00:00:00
8,82,82500200,RIO SÃO JOÃO,22,PARANÁ,22256000,SÃO JOSÉ DOS PINHAI,28,COPEL,,,28,COPEL,,,1,82230020,UHE CHAMINÉ DEFLUENCIA,,-25.8236,-48.9708,726,273,0,0,0,0,0,0,0,0,0,0,0,1930-01-01 00:00:00,2016-07-01 00:00:00,,,1930-01-01 00:00:00,2016-07-01 00:00:00,,,,,,,,,,,,,,,,,0,0,0,3,0,7,0,0,1,2016-09-23 00:00:00,0,,0,,2016-09-23 00:00:00
8,82,82500200,RIO SÃO JOÃO,22,PARANÁ,22256000,SÃO JOSÉ DOS PINHAI,28,COPEL,,,28,COPEL,,,1,82230800,SALTO DO TANQUE,,-25.8197,-48.9297,240,243,0,0,0,0,0,0,0,0,0,0,0,1928-04-01 00:00:00,1946-12-01 00:00:00,1928-04-01 00:00:00,1946-12-01 00:00:00,1928-04-01 00:00:00,1946-12-01 00:00:00,,,,,,,,,,,,,,,,,0,0,0,3,0,6,0,0,1,2018-12-19 00:00:00,0,,0,,2018-12-19 00:00:00
8,82,82500200,RIO SÃO JOÃO,22,PARANÁ,22256000,SÃO JOSÉ DOS PINHAI,28,COPEL,,,28,COPEL,,,1,82230805,BARRAGEM SÃO JOÃO,,-25.8053,-48.8653,200,425,0,0,0,0,0,0,0,0,0,0,0,1987-04-01 00:00:00,1988-04-01 00:00:00,,,1987-04-01 00:00:00,1988-04-01 00:00:00,,,,,,,,,,,,,,,,,0,0,0,3,0,6,0,0,1,2018-12-19 00:00:00,0,,0,,2018-12-19 00:00:00
8,82,82500000,RIO CUBATÃO,22,PARANÁ,22096000,GUARATUBA,28,COPEL,,,28,COPEL,,1,1,82234000,UHE GUARICANA RIO CUBATÃO,,-25.8181,-48.8072,9.69,780,1,0,1,1,0,0,0,0,0,0,1,1996-07-01 00:00:00,,,,1996-07-01 00:00:00,,2015-10-01 00:00:00,,,,,,,,,,,,,,2015-04-01 00:00:00,,0,1,0,3,0,6,0,0,1,2022-03-07 00:00:00,1,RES. ANA/ANEEL N. 0,0,,2022-03-07 00:00:00
8,82,82500000,RIO CUBATÃO,22,PARANÁ,22096000,GUARATUBA,52,IAT-PR,,,52,IAT-PR,,,1,82235000,CUBATÃO,,-25.8331,-48.7831,20,790,0,0,0,0,0,0,0,0,0,0,0,1992-04-01 00:00:00,1997-08-01 00:00:00,,,1992-04-01 00:00:00,1997-08-01 00:00:00,1992-04-01 00:00:00,1997-08-01 00:00:00,,,,,,,,,,,,,,,0,0,0,3,0,7,0,0,1,2010-11-30 00:00:00,0,,0,,2010-11-30 00:00:00
8,82,82501200,RIO QUIRIRI,22,PARANÁ,22096000,GUARATUBA,52,IAT-PR,,,52,IAT-PR,,,1,82250000,PEDRA BRANCA DO ARARAQUARA,,-25.9672,-48.8944,15,5.6,0,0,0,0,0,0,0,0,0,0,0,1962-06-01 00:00:00,1964-12-01 00:00:00,,,1962-06-01 00:00:00,1964-12-01 00:00:00,,,,,,,,,,,,,,,,,0,0,0,3,0,7,0,0,1,2017-07-21 00:00:00,0,,0,,2017-07-21 00:00:00
