BaciaCodigo,SubBaciaCodigo,RioCodigo,RioNome,EstadoCodigo,nmEstado,MunicipioCodigo,nmMunicipio,ResponsavelCodigo,ResponsavelSigla,ResponsavelUnidade,ResponsavelJurisdicao,OperadoraCodigo,OperadoraSigla,OperadoraUnidade,OperadoraSubUnidade,TipoEstacao,Codigo,Nome,CodigoAdicional,Latitude,Longitude,Altitude,AreaDrenagem,TipoEstacaoEscala,TipoEstacaoRegistradorNivel,TipoEstacaoDescLiquida,TipoEstacaoSedimentos,TipoEstacaoQualAgua,TipoEstacaoPluviometro,TipoEstacaoRegistradorChuva,TipoEstacaoTanqueEvapo,TipoEstacaoClimatologica,TipoEstacaoPiezometria,TipoEstacaoTelemetrica,PeriodoEscalaInicio,PeriodoEscalaFim,PeriodoRegistradorNivelInicio,PeriodoRegistradorNivelFim,PeriodoDescLiquidaInicio,PeriodoDescLiquidaFim,PeriodoSedimentosInicio,PeriodoSedimentosFim,PeriodoQualAguaInicio,PeriodoQualAguaFim,PeriodoPluviometroInicio,PeriodoPluviometroFim,PeriodoRegistradorChuvaInicio,PeriodoRegistradorChuvaFim,PeriodoTanqueEvapoInicio,PeriodoTanqueEvapoFim,PeriodoClimatologicaInicio,PeriodoClimatologicaFim,PeriodoPiezometriaInicio,PeriodoPiezometriaFim,PeriodoTelemetricaInicio,PeriodoTelemetricaFim,TipoRedeBasica,TipoRedeEnergetica,TipoRedeNavegacao,TipoRedeCursoDagua,TipoRedeEstrategica,TipoRedeCaptacao,TipoRedeSedimentos,TipoRedeQualAgua,TipoRedeClasseVazao,UltimaAtualizacao,Operando,Descricao,NumImagens,DataIns,DataAlt
7,71,,,23,SANTA CATARINA,23116800,PAINEL,15,CELESC,,,15,CELESC,,1,2,2749100,CGH CAVEIRAS MONTANTE 2,,-27.8592,-49.995,1152,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,2016-02-01 00:00:00,,,,,,,,,,2016-02-01 00:00:00,,0,1,0,0,0,6,0,0,0,2019-03-22 00:00:00,1,RES. ANA/ANEEL N. 0,0,2016-06-09 00:00:00,2019-03-22 00:00:00
7,70,,,23,SANTA CATARINA,23034000,CAMPO BELO DO SUL,1,ANA,27,1,82,CPRM,24,9,2,2750001,CAMPO BELO DO SUL,,-27.8989,-50.7536,980,,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,1969-10-01 00:00:00,,,,,,,,,,,,1,0,0,0,0,7,0,0,0,2022-01-19 00:00:00,1,,0,,2022-01-19 00:00:00
7,71,,,23,SANTA CATARINA,23047000,CURITIBANOS,5,INMET,,,5,INMET,,,2,2750002,CURITIBANOS,83890,-27.2833,-50.6333,1040,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1911-10-01 00:00:00,1958-01-01 00:00:00,1911-10-01 00:00:00,1958-01-01 00:00:00,1911-10-01 00:00:00,1958-01-01 00:00:00,1911-10-01 00:00:00,1958-01-01 00:00:00,,,,,0,0,0,0,0,0,0,0,0,2005-06-02 00:00:00,0,,0,,2010-04-28 00:00:00
7,71,,,23,SANTA CATARINA,23115500,OTACÍLIO COSTA,1,ANA,27,1,82,CPRM,24,9,2,2750003,ENCRUZILHADA II,ANA,-27.5078,-50.1128,800,,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,1958-05-01 00:00:00,1985-08-01 00:00:00,1980-05-01 00:00:00,1985-08-01 00:00:00,1980-05-01 00:00:00,1985-08-01 00:00:00,,,,,2014-09-01 00:00:00,,1,0,0,0,0,7,0,0,0,2015-10-07 00:00:00,1,TELEMÉTRICA - VAISA,0,,2015-10-07 00:00:00
7,71,,,23,SANTA CATARINA,23091000,LAGES,5,INMET,,,5,INMET,,,2,2750005,LAGES,83891,-27.8083,-50.3283,937,,0,0,0,0,0,1,1,1,1,0,0,,,,,,,,,,,1913-11-01 00:00:00,,1979-03-01 00:00:00,,1985-01-01 00:00:00,,1913-11-01 00:00:00,,,,,,0,0,0,0,0,1,0,0,0,2005-06-02 00:00:00,1,,0,,2010-04-28 00:00:00
7,71,,,23,SANTA CATARINA,23091000,LAGES,2,DNOS,,,2,DNOS,,,2,2750006,LAGES,,-27.7833,-50.3333,937,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1966-04-01 00:00:00,1968-09-01 00:00:00,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2005-06-02 00:00:00,0,,0,,2010-04-28 00:00:00
7,71,,,23,SANTA CATARINA,23116800,PAINEL,1,ANA,27,1,82,CPRM,24,9,2,2750007,PAINEL,,-27.9131,-50.0317,1196,,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,1958-05-01 00:00:00,,,,,,,,,,,,1,0,0,0,0,7,0,0,0,2021-09-10 00:00:00,1,,0,,2021-09-10 00:00:00
7,71,,,23,SANTA CATARINA,23047000,CURITIBANOS,1,ANA,27,1,82,CPRM,24,9,2,2750009,PASSO MAROMBAS,ANA,-27.3339,-50.7533,829,,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,1958-06-01 00:00:00,,,,,,,,,,2013-05-01 00:00:00,2022-04-01 00:00:00,1,0,0,0,0,7,0,0,0,2022-07-20 00:00:00,1,TELEMÉTRICA - VAISA,0,,2022-07-20 00:00:00
7,71,,,23,SANTA CATARINA,23131500,PONTE ALTA DO NORTE,1,ANA,27,1,82,CPRM,24,9,2,2750010,PONTE ALTA DO NORTE,,-27.1611,-50.4689,980,,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,1959-10-01 00:00:00,,,,,,,,,,,,1,0,0,0,0,7,0,0,0,2021-09-10 00:00:00,1,,0,,2021-09-10 00:00:00
7,71,,,23,SANTA CATARINA,23131000,PONTE ALTA,1,ANA,27,1,82,CPRM,24,9,2,2750011,PONTE ALTA DO SUL,,-27.4819,-50.385,880,,0,0,0,0,0,1,1,0,0,0,1,,,,,,,,,,,1957-06-01 00:00:00,,1957-06-01 00:00:00,,,,,,,,2013-05-01 00:00:00,,1,0,0,0,0,7,0,0,0,2022-01-19 00:00:00,1,AUTOMÁTICA - HIDROM,0,,2022-01-19 00:00:00
7,71,,,23,SANTA CATARINA,23158500,SÃO CRISTOVÃO DO SU,1,ANA,27,1,82,CPRM,24,9,2,2750012,PONTE DO RIO ANTINHAS,,-27.3453,-50.4358,940,,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,1961-08-01 00:00:00,,,,,,,,,,,,1,0,0,0,0,7,0,0,0,2021-09-10 00:00:00,1,,0,,2021-09-10 00:00:00
7,71,,,23,SANTA CATARINA,23153000,SANTA CECÍLIA,1,ANA,27,1,1,ANA,,,2,2750013,PONTE DO RIO CORRENTE,,-27.0667,-50.65,800,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1959-04-01 00:00:00,1971-08-01 00:00:00,,,,,,,,,,,0,0,0,9,0,7,0,0,0,2005-06-02 00:00:00,0,,0,,2010-04-28 00:00:00
8,83,,,23,SANTA CATARINA,23175000,TAIÓ,1,ANA,27,1,94,EPAGRI-SC,23,5,2,2750014,BARRAGEM OESTE,ANA,-27.0972,-50.0339,370,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,1966-07-01 00:00:00,,1966-07-01 00:00:00,2010-04-01 00:00:00,,,,,,,2002-02-01 00:00:00,,1,0,0,0,1,7,0,0,0,2023-06-06 00:00:00,1,,0,,2023-06-06 00:00:00
7,71,,,23,SANTA CATARINA,23047000,CURITIBANOS,15,CELESC,,,15,CELESC,,1,2,2750015,PCH PERY BARRAMENTO,,-27.4564,-50.6439,807,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,2002-09-01 00:00:00,,,,,,,,,,2003-12-01 00:00:00,,0,1,0,0,0,6,0,0,0,2016-08-05 00:00:00,1,RES. ANA/ANEEL N. 0,0,,2016-08-05 00:00:00
8,83,,,23,SANTA CATARINA,23175000,TAIÓ,15,CELESC,,,15,CELESC,,,2,2750017,TAIÓ,,-27.1167,-50.0,340,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1800-01-01 00:00:00,1800-01-01 00:00:00,,,,,,,,,,,0,1,0,2,0,6,0,0,0,2005-08-05 00:00:00,0,,0,,2010-04-28 00:00:00
7,71,,,23,SANTA CATARINA,23047000,CURITIBANOS,49,CEESC,,,49,CEESC,,,2,2750018,SALTO PERY,,-27.4333,-50.6667,700,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1966-06-01 00:00:00,2012-12-01 00:00:00,,,,,,,,,,,0,1,0,0,0,6,0,0,0,2013-03-19 00:00:00,0,,0,,2013-03-19 00:00:00
7,71,,,23,SANTA CATARINA,23131000,PONTE ALTA,49,CEESC,,,49,CEESC,,,2,2750019,ENCRUZILHADA,,-27.4167,-50.2,850,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1966-08-01 00:00:00,1972-12-01 00:00:00,,,,,,,,,,,0,0,0,0,0,6,0,0,0,2017-05-16 00:00:00,0,,0,,2017-05-16 00:00:00
7,71,,,23,SANTA CATARINA,23166000,SÃO JOSÉ DO CERRITO,1,ANA,27,1,82,CPRM,24,9,2,2750020,SÃO JOSÉ DO CERRITO,,-27.6617,-50.5783,920,,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,1976-04-01 00:00:00,,,,,,,,,,,,1,0,0,0,0,7,0,0,0,2021-09-10 00:00:00,1,,0,,2021-09-10 00:00:00
8,83,,,23,SANTA CATARINA,23106500,MIRIM DOCE,1,ANA,27,1,94,EPAGRI-SC,23,5,2,2750021,CABECEIRA RIBEIRÃO CAETANO,,-27.1411,-50.2644,900,,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,1984-04-01 00:00:00,,2012-09-01 00:00:00,,,,,,,,,,1,0,0,0,0,7,0,0,0,2023-06-06 00:00:00,1,,0,2022-03-03 00:00:00,2023-06-06 00:00:00
7,71,,,23,SANTA CATARINA,23131500,PONTE ALTA DO NORTE,1,ANA,27,1,1,ANA,27,,2,2750022,PONTE ALTA DO NORTE - CIFSUL,,-27.1208,-50.4567,980,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1973-05-01 00:00:00,2017-03-01 00:00:00,,,,,,,,,,,0,0,0,0,0,7,0,0,0,2018-07-17 00:00:00,0,,0,,2018-07-17 00:00:00
7,71,,,23,SANTA CATARINA,23047000,CURITIBANOS,94,EPAGRI-SC,,,94,EPAGRI-SC,,,2,2750023,CURITIBANOS,,-27.2789,-50.5825,1016,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1986-12-01 00:00:00,1990-12-01 00:00:00,1986-12-01 00:00:00,1990-12-01 00:00:00,1986-12-01 00:00:00,1990-12-01 00:00:00,1986-12-01 00:00:00,1990-12-01 00:00:00,,,,,0,0,0,0,0,3,0,0,0,2005-06-02 00:00:00,0,,0,,2010-04-28 00:00:00
7,71,,,23,SANTA CATARINA,23131000,PONTE ALTA,15,CELESC,,,15,CELESC,,,2,2750024,PONTE ALTA DO SUL (PERY MONTANTE),,-27.4858,-50.3917,870,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2002-06-01 00:00:00,2009-12-01 00:00:00,,,,,,,,,2002-06-01 00:00:00,2009-12-01 00:00:00,0,1,0,0,0,6,0,0,0,2018-06-12 00:00:00,0,,0,,2018-06-12 00:00:00
7,71,,,23,SANTA CATARINA,23091000,LAGES,15,CELESC,,,15,CELESC,,,2,2750025,PCH CAVEIRAS JUSANTE,,-27.8047,-50.4806,870,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2002-06-01 00:00:00,2016-06-01 00:00:00,,,,,,,,,2003-12-01 00:00:00,2016-06-01 00:00:00,0,1,0,0,0,6,0,0,0,2016-06-09 00:00:00,0,RES. ANA/ANEEL N. 0,0,,2016-06-09 00:00:00
7,71,,,23,SANTA CATARINA,23091000,LAGES,15,CELESC,,,15,CELESC,,,2,2750026,PONTE VELHA,,-27.8803,-50.3825,900,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2002-06-01 00:00:00,2009-03-01 00:00:00,,,,,,,,,2004-01-01 00:00:00,2009-12-01 00:00:00,0,1,0,0,0,6,0,0,0,2011-04-25 00:00:00,0,,0,,2011-04-25 00:00:00
7,71,,,23,SANTA CATARINA,23166000,SÃO JOSÉ DO CERRITO,129,ENERCAN,,,129,ENERCAN,,,2,2750027,TRAVESSÃO ENERCAN,,-27.6072,-50.7861,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2002-10-01 00:00:00,2003-03-01 00:00:00,,,,,,,,,,,0,1,0,0,0,6,0,0,0,2011-05-03 00:00:00,0,,0,,2011-05-03 00:00:00
7,71,,,23,SANTA CATARINA,23037500,CAPÃO ALTO,808,CONS.MACHADINHO,,,808,CONS.MACHADINHO,,,2,2750029,CAPÃO ALTO,,-27.9381,-50.5111,1052,,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,1998-06-01 00:00:00,,,,,,,,,,,,0,1,0,0,0,6,0,0,0,2013-03-26 00:00:00,1,,0,,2013-03-26 00:00:00
7,71,,,23,SANTA CATARINA,23091000,LAGES,94,EPAGRI-SC,,,94,EPAGRI-SC,,,2,2750031,LAGES,230,-27.8075,-50.3289,937,,0,0,0,0,0,1,1,1,1,0,0,,,,,,,,,,,1948-04-01 00:00:00,,1948-04-01 00:00:00,,1948-04-01 00:00:00,,1948-04-01 00:00:00,,,,,,0,0,0,0,0,7,0,0,0,2010-05-12 00:00:00,1,,0,2010-05-12 00:00:00,
7,71,,,23,SANTA CATARINA,23047000,CURITIBANOS,808,CONS.MACHADINHO,,,808,CONS.MACHADINHO,,,2,2750032,CURITIBANOS,,-27.2875,-50.6081,1040,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,2001-09-01 00:00:00,,,,,,,,,,2001-09-01 00:00:00,,0,1,0,0,0,6,0,0,0,2013-03-21 00:00:00,1,,0,2011-05-19 00:00:00,2013-03-21 00:00:00
7,71,,,23,SANTA CATARINA,23091000,LAGES,808,CONS.MACHADINHO,,,808,CONS.MACHADINHO,,,2,2750033,LAGES,,-27.8156,-50.3375,937,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,2001-07-01 00:00:00,,,,,,,,,,2001-07-01 00:00:00,,0,1,0,0,0,6,0,0,0,2013-03-21 00:00:00,1,,0,2011-05-19 00:00:00,2013-03-21 00:00:00
8,83,,,23,SANTA CATARINA,23175000,TAIÓ,1,ANA,27,1,94,EPAGRI-SC,23,5,2,2750034,BARRAGEM TAIÓ MONTANTE,,-27.0403,-50.1244,437,,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,2012-10-01 00:00:00,,1,0,0,0,1,7,0,0,0,2017-05-18 00:00:00,1,TELEMÉTRICA - OTT_G,0,2013-02-25 00:00:00,2017-05-18 00:00:00
8,83,,,23,SANTA CATARINA,23106500,MIRIM DOCE,1,ANA,27,1,94,EPAGRI-SC,23,5,2,2750035,MIRIM DOCE,ANA,-27.2006,-50.0708,,,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,2012-10-01 00:00:00,,1,0,0,0,0,7,0,0,0,2014-02-25 00:00:00,1,TELEMÉTRICA - OTT_G,0,2013-02-25 00:00:00,2014-02-25 00:00:00
7,71,,,23,SANTA CATARINA,23166000,SÃO JOSÉ DO CERRITO,79,CGT ELETROSUL,,,79,CGT ELETROSUL,,1,2,2750036,PCH JOÃO BORGES BARRAMENTO,,-27.7175,-50.6583,779,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,2013-01-01 00:00:00,,,,,,,,,,2013-01-01 00:00:00,,0,1,0,0,0,6,0,0,0,2017-03-07 00:00:00,1,RES. ANA/ANEEL N. 0,0,2013-06-18 00:00:00,2017-03-07 00:00:00
7,71,,,23,SANTA CATARINA,23166000,SÃO JOSÉ DO CERRITO,616,RIO CANOAS,,,616,RIO CANOAS,,1,2,2750038,UHE GARIBALDI MONTANTE 2,,-27.6339,-50.7806,717,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,2013-05-01 00:00:00,,,,,,,,,,2013-05-01 00:00:00,,0,1,0,0,0,6,0,0,0,2014-02-18 00:00:00,1,RES. ANA/ANEEL N. 0,0,2014-02-18 00:00:00,
7,71,,,23,SANTA CATARINA,23131000,PONTE ALTA,129,ENERCAN,,,129,ENERCAN,,,2,2750040,UHE CAMPOS NOVOS MONTANTE 1,,-27.4858,-50.3917,821,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,2013-10-01 00:00:00,,,,,,,,,,2013-10-01 00:00:00,,0,1,0,0,0,6,0,0,0,2015-05-22 00:00:00,1,RES. ANA/ANEEL N. 0,0,2015-05-22 00:00:00,2015-05-22 00:00:00
7,71,,,23,SANTA CATARINA,23047000,CURITIBANOS,129,ENERCAN,,,129,ENERCAN,,,2,2750041,UHE CAMPOS NOVOS RIO MAROMBAS,,-27.225,-50.7339,785,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,2013-10-01 00:00:00,,,,,,,,,,2013-10-01 00:00:00,,0,1,0,0,0,6,0,0,0,2015-05-22 00:00:00,1,RES. ANA/ANEEL N. 0,0,2015-05-22 00:00:00,2015-05-22 00:00:00
7,71,,,23,SANTA CATARINA,23166000,SÃO JOSÉ DO CERRITO,129,ENERCAN,,,129,ENERCAN,,,2,2750042,UHE CAMPOS NOVOS RIO CAVEIRAS,,-27.6711,-50.7097,742,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,2013-10-01 00:00:00,,,,,,,,,,2013-10-01 00:00:00,,0,1,0,0,0,6,0,0,0,2015-05-22 00:00:00,1,RES. ANA/ANEEL N. 0,0,2015-05-22 00:00:00,2015-05-22 00:00:00
7,71,,,23,SANTA CATARINA,23047000,CURITIBANOS,451,CEMADEN,21,1,451,CEMADEN,21,,2,2750043,CURITIBANOS_Conj. Habitacional Anita Garibaldi,420480601,-27.3035,-50.5668,1029,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,2014-01-01 00:00:00,,,,,,,,,,2014-01-01 00:00:00,,0,0,0,0,0,7,0,0,0,,1,TELEMÉTRICA,0,2015-10-28 00:00:00,
7,71,,,23,SANTA CATARINA,23091000,LAGES,451,CEMADEN,21,1,451,CEMADEN,21,,2,2750046,LAGES_Coral,420930001,-27.807,-50.305,915,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,2014-01-01 00:00:00,,,,,,,,,,2014-01-01 00:00:00,,0,0,0,0,0,7,0,0,0,,1,TELEMÉTRICA,0,2015-10-28 00:00:00,
7,71,,,23,SANTA CATARINA,23091000,LAGES,451,CEMADEN,21,1,451,CEMADEN,21,,2,2750047,LAGES_Centro,420930002,-27.816,-50.327,921,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,2014-01-01 00:00:00,,,,,,,,,,2014-01-01 00:00:00,,0,0,0,0,0,7,0,0,0,,1,TELEMÉTRICA,0,2015-10-28 00:00:00,
7,71,,,23,SANTA CATARINA,23091000,LAGES,451,CEMADEN,21,1,451,CEMADEN,21,,2,2750048,LAGES_São Sebastião,420930003,-27.788,-50.293,900,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,2014-01-01 00:00:00,,,,,,,,,,2014-01-01 00:00:00,,0,0,0,0,0,7,0,0,0,,1,TELEMÉTRICA,0,2015-10-28 00:00:00,
7,71,,,23,SANTA CATARINA,23091000,LAGES,451,CEMADEN,21,1,451,CEMADEN,21,,2,2750049,LAGES_Santa Catarina,420930004,-27.841,-50.346,888,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,2014-01-01 00:00:00,,,,,,,,,,2014-01-01 00:00:00,,0,0,0,0,0,7,0,0,0,,1,TELEMÉTRICA,0,2015-10-28 00:00:00,
7,71,,,23,SANTA CATARINA,23118500,PALMEIRA,451,CEMADEN,21,1,451,CEMADEN,21,,2,2750050,LAGES_São Miguel,420930005,-27.4895,-50.1696,853,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,2014-01-01 00:00:00,,,,,,,,,,2014-01-01 00:00:00,,0,0,0,0,0,7,0,0,0,,1,TELEMÉTRICA,0,2015-10-28 00:00:00,
7,71,,,23,SANTA CATARINA,23118500,PALMEIRA,451,CEMADEN,21,1,451,CEMADEN,21,,2,2750051,LAGES_Morro do Pandolfo,420930006,-27.4876,-50.2229,847,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,2014-01-01 00:00:00,,,,,,,,,,2014-01-01 00:00:00,,0,0,0,0,0,7,0,0,0,,1,TELEMÉTRICA,0,2015-10-28 00:00:00,
8,83,,,23,SANTA CATARINA,23106500,MIRIM DOCE,451,CEMADEN,21,1,451,CEMADEN,21,,2,2750052,MIRIM DOCE_Pinhalzinho,421085201,-27.213,-50.122,515,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,2014-01-01 00:00:00,,,,,,,,,,2014-01-01 00:00:00,,0,0,0,0,0,7,0,0,0,,1,TELEMÉTRICA,0,2015-10-28 00:00:00,
8,83,,,23,SANTA CATARINA,23106500,MIRIM DOCE,451,CEMADEN,21,1,451,CEMADEN,21,,2,2750053,MIRIM DOCE_Volta Grande,421085202,-27.192,-50.177,520,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,2014-01-01 00:00:00,,,,,,,,,,2014-01-01 00:00:00,,0,0,0,0,0,7,0,0,0,,1,TELEMÉTRICA,0,2015-10-28 00:00:00,
7,71,,,23,SANTA CATARINA,23115500,OTACÍLIO COSTA,451,CEMADEN,21,1,451,CEMADEN,21,,2,2750054,OTACÍLIO COSTA_Prefeitura Municipal,421175101,-27.4825,-50.1183,877,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,2014-01-01 00:00:00,,,,,,,,,,2014-01-01 00:00:00,,0,0,0,0,0,7,0,0,0,2015-11-11 00:00:00,1,TELEMÉTRICA,0,2015-10-28 00:00:00,2015-11-11 00:00:00
7,71,,,23,SANTA CATARINA,23131500,PONTE ALTA DO NORTE,451,CEMADEN,21,1,451,CEMADEN,21,,2,2750055,PONTE ALTA DO NORTE_Ponte Alta do Norte,421335101,-27.156,-50.467,959,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,2014-01-01 00:00:00,,,,,,,,,,2014-01-01 00:00:00,,0,0,0,0,0,7,0,0,0,,1,TELEMÉTRICA,0,2015-10-28 00:00:00,
7,71,,,23,SANTA CATARINA,23166000,SÃO JOSÉ DO CERRITO,451,CEMADEN,21,1,451,CEMADEN,21,,2,2750056,SÃO JOSÉ DO CERRITO_Prefeitura Municipal,421680001,-27.6592,-50.5783,886,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,2014-01-01 00:00:00,,,,,,,,,,2014-01-01 00:00:00,,0,0,0,0,0,7,0,0,0,2015-11-04 00:00:00,1,TELEMÉTRICA,0,2015-10-28 00:00:00,2015-11-04 00:00:00
8,83,,,23,SANTA CATARINA,23175000,TAIÓ,451,CEMADEN,21,1,451,CEMADEN,21,,2,2750057,TAIÓ_Santo Antonio,421780801,-27.0669,-50.0339,382,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,2014-01-01 00:00:00,,,,,,,,,,2014-01-01 00:00:00,,0,0,0,0,0,7,0,0,0,2015-11-09 00:00:00,1,TELEMÉTRICA,0,2015-10-28 00:00:00,2015-11-09 00:00:00
8,83,,,23,SANTA CATARINA,23175000,TAIÓ,451,CEMADEN,21,1,451,CEMADEN,21,,2,2750058,TAIÓ_Margem Esquerda,421780802,-27.1569,-50.0369,355,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,2014-01-01 00:00:00,,,,,,,,,,2014-01-01 00:00:00,,0,0,0,0,0,7,0,0,0,2015-11-09 00:00:00,1,TELEMÉTRICA,0,2015-10-28 00:00:00,2015-11-09 00:00:00
7,71,,,23,SANTA CATARINA,23091000,LAGES,15,CELESC,,,15,CELESC,,1,2,2750059,CGH CAVEIRAS BARRAMENTO,,-27.8117,-50.4794,870,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,2003-12-01 00:00:00,,,,,,,,,,2003-12-01 00:00:00,,0,1,0,0,0,6,0,0,0,2019-03-22 00:00:00,1,RES. ANA/ANEEL N. 0,0,2016-06-09 00:00:00,2019-03-22 00:00:00
7,71,,,23,SANTA CATARINA,23091000,LAGES,15,CELESC,,,15,CELESC,,1,2,2750060,CGH CAVEIRAS MONTANTE 1,,-27.8722,-50.3675,864,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,2016-02-01 00:00:00,,,,,,,,,,2016-02-01 00:00:00,,0,1,0,0,0,6,0,0,0,2019-03-22 00:00:00,1,RES. ANA/ANEEL N. 0,0,2016-06-09 00:00:00,2019-03-22 00:00:00
7,71,,,23,SANTA CATARINA,23043500,CORREIA PINTO,15,CELESC,,,15,CELESC,,1,2,2750061,PCH PERY MONTANTE,,-27.4864,-50.4936,828,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2016-02-01 00:00:00,2017-02-01 00:00:00,,,,,,,,,2016-02-01 00:00:00,2017-02-01 00:00:00,0,1,0,0,0,6,0,0,0,2017-02-23 00:00:00,0,,0,2016-08-05 00:00:00,2017-02-23 00:00:00
7,71,,,23,SANTA CATARINA,23047000,CURITIBANOS,15,CELESC,,,15,CELESC,,1,2,2750062,PCH PERY RIO DOS CACHORROS,,-27.4308,-50.4844,857,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2016-10-01 00:00:00,2017-02-01 00:00:00,,,,,,,,,2016-10-01 00:00:00,2017-02-01 00:00:00,0,1,0,0,0,6,0,0,0,2017-02-23 00:00:00,0,,0,2016-08-05 00:00:00,2017-02-23 00:00:00
7,71,,,23,SANTA CATARINA,23047000,CURITIBANOS,15,CELESC,,,15,CELESC,,1,2,2750063,PCH PERY JUSANTE 2,,-27.4528,-50.6714,775,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2016-10-01 00:00:00,2017-02-01 00:00:00,,,,,,,,,2016-10-01 00:00:00,2017-02-01 00:00:00,0,1,0,0,0,6,0,0,0,2017-02-23 00:00:00,0,,0,2016-12-27 00:00:00,2017-02-23 00:00:00
7,71,,,23,SANTA CATARINA,23047000,CURITIBANOS,1010,ENERGÉTCANOAS,23,1,1010,ENERGÉTCANOAS,23,1,2,2750064,PCH ADO POPINHAK MONTANTE,,-27.4864,-50.4936,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2017-10-01 00:00:00,2019-08-01 00:00:00,,,,,,,,,2017-10-01 00:00:00,2019-08-01 00:00:00,0,1,0,0,0,6,0,0,0,2021-12-22 00:00:00,0,RES. ANA/ANEEL N. 0,0,2018-03-13 00:00:00,2021-12-22 00:00:00
7,71,,,23,SANTA CATARINA,23047000,CURITIBANOS,1010,ENERGÉTCANOAS,23,1,1010,ENERGÉTCANOAS,23,1,2,2750065,PCH ADO POPINHAK JUSANTE,,-27.4881,-50.5225,,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,2017-10-01 00:00:00,,,,,,,,,,2017-10-01 00:00:00,,0,1,0,0,0,6,0,0,0,2021-12-22 00:00:00,1,RES. ANA/ANEEL N. 0,0,2018-03-13 00:00:00,2021-12-22 00:00:00
